# Reaction harmonic bond,Reaction morse bond,Reaction distance restraint,Reaction harmonic angle,Reaction proper fourier torsion,Reaction proper RB torsion,Reaction improper fourier torsion,Reaction internal nonbonded soft-core,Bond constraint,Angle constraint,Harmonic torsion constraint
6.037415027618408203e+00 4.367780151367187500e+02 0.000000000000000000e+00 4.609480895996093750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.652090148925781250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.775666713714599609e+00 3.163454895019531250e+02 0.000000000000000000e+00 2.368623046875000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.413717651367187500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.980859041213989258e+00 3.096145629882812500e+02 0.000000000000000000e+00 2.575160827636718750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.534099731445312500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.357415199279785156e+00 3.453724670410156250e+02 0.000000000000000000e+00 3.387797851562500000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.176752929687500000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.463142752647399902e-01 3.549419250488281250e+02 0.000000000000000000e+00 2.648280639648437500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.415837707519531250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.247423648834228516e+00 3.060090637207031250e+02 0.000000000000000000e+00 2.024132537841796875e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.960029296875000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.059643983840942383e+00 3.236429748535156250e+02 0.000000000000000000e+00 2.877139892578125000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.771420898437500000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.207709789276123047e+00 2.953586120605468750e+02 0.000000000000000000e+00 2.507904205322265625e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.926733093261718750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.780302643775939941e+00 3.251507263183593750e+02 0.000000000000000000e+00 2.847502136230468750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.671388549804687500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.014509081840515137e+00 3.013916625976562500e+02 0.000000000000000000e+00 3.280127563476562500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.442216186523437500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.484983444213867188e+00 3.392937927246093750e+02 0.000000000000000000e+00 3.311376647949218750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.921649169921875000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.117999076843261719e+00 2.680671997070312500e+02 0.000000000000000000e+00 2.476062011718750000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.547737121582031250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.987914800643920898e+00 3.599748229980468750e+02 0.000000000000000000e+00 2.533741455078125000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.668134155273437500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.344834804534912109e+00 3.093059692382812500e+02 0.000000000000000000e+00 3.044307250976562500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.456267395019531250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.364473104476928711e+00 4.051764831542968750e+02 0.000000000000000000e+00 4.795955810546875000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.320164184570312500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.061831235885620117e-01 3.183781433105468750e+02 0.000000000000000000e+00 2.895737915039062500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.633466186523437500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.974654197692871094e+00 3.096887817382812500e+02 0.000000000000000000e+00 2.771125183105468750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.017113952636718750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.655025720596313477e+00 3.967536010742187500e+02 0.000000000000000000e+00 2.676513977050781250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.036960449218750000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.361100196838378906e+00 3.166146545410156250e+02 0.000000000000000000e+00 2.721148071289062500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.572844848632812500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.482494711875915527e+00 3.428156433105468750e+02 0.000000000000000000e+00 2.792814636230468750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.081748962402343750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.906172275543212891e-01 3.316587829589843750e+02 0.000000000000000000e+00 3.242720947265625000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.783292236328125000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.363280773162841797e-01 4.422659301757812500e+02 0.000000000000000000e+00 4.776672973632812500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.389129333496093750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.598896145820617676e+00 3.689317626953125000e+02 0.000000000000000000e+00 4.556299438476562500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.825425415039062500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.624364852905273438e+00 3.719271850585937500e+02 0.000000000000000000e+00 2.317975463867187500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.756317138671875000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.711340427398681641e+00 3.011329650878906250e+02 0.000000000000000000e+00 2.631677551269531250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.750361328125000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.141724109649658203e+00 3.851748352050781250e+02 0.000000000000000000e+00 4.327626953125000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.710323791503906250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.260921835899353027e-01 3.950737915039062500e+02 0.000000000000000000e+00 4.158374633789062500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.865210876464843750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.472943782806396484e+00 3.944578857421875000e+02 0.000000000000000000e+00 3.100472412109375000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.792948303222656250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.864960670471191406e+00 3.556847534179687500e+02 0.000000000000000000e+00 2.673942871093750000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.767791137695312500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.091791152954101562e+00 3.317384033203125000e+02 0.000000000000000000e+00 2.111347961425781250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.285515747070312500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.222956180572509766e+00 3.647601928710937500e+02 0.000000000000000000e+00 2.365869293212890625e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.213867187500000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.512367486953735352e+00 2.727005004882812500e+02 0.000000000000000000e+00 2.797293395996093750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.698892822265625000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.211548328399658203e+00 3.684355773925781250e+02 0.000000000000000000e+00 3.976291809082031250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.776640625000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.978120326995849609e+00 4.212507019042968750e+02 0.000000000000000000e+00 5.671309204101562500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.686390380859375000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.017241895198822021e-01 3.963203735351562500e+02 0.000000000000000000e+00 4.538143310546875000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.032919311523437500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.928108692169189453e+00 3.692777404785156250e+02 0.000000000000000000e+00 3.136029357910156250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.548401794433593750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.668244361877441406e+00 4.144258728027343750e+02 0.000000000000000000e+00 4.674025878906250000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.590680541992187500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.655553817749023438e+00 4.291574707031250000e+02 0.000000000000000000e+00 4.322739562988281250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.937380371093750000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.778839588165283203e+00 2.959982910156250000e+02 0.000000000000000000e+00 2.895344848632812500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.263134765625000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.222687840461730957e-01 2.711444091796875000e+02 0.000000000000000000e+00 2.375546875000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.057858886718750000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.015952825546264648e-01 3.975273742675781250e+02 0.000000000000000000e+00 3.567308349609375000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.794374389648437500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.827549457550048828e-01 2.939341125488281250e+02 0.000000000000000000e+00 2.874317321777343750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.209174804687500000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.981256723403930664e+00 3.024854736328125000e+02 0.000000000000000000e+00 2.344756317138671875e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.550601501464843750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.048044681549072266e+00 2.675352478027343750e+02 0.000000000000000000e+00 2.758925170898437500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.818465270996093750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.157134175300598145e+00 2.477401885986328125e+02 0.000000000000000000e+00 1.802450866699218750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.076835021972656250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.246672153472900391e+00 3.277539672851562500e+02 0.000000000000000000e+00 2.465805664062500000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.370463256835937500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.487783432006835938e+00 3.299900207519531250e+02 0.000000000000000000e+00 3.829175415039062500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.817570190429687500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.639304399490356445e-01 4.231750183105468750e+02 0.000000000000000000e+00 3.837070617675781250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.099737548828125000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.879597187042236328e+00 3.640267028808593750e+02 0.000000000000000000e+00 3.686618347167968750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.153176879882812500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.778748035430908203e+00 3.179143066406250000e+02 0.000000000000000000e+00 2.523931884765625000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.281546020507812500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.426889610290527344e+01 3.808934326171875000e+02 0.000000000000000000e+00 2.914874267578125000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.563641052246093750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.201045036315917969e+00 3.758862915039062500e+02 0.000000000000000000e+00 2.972407836914062500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.639037170410156250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.417864799499511719e+00 3.538865356445312500e+02 0.000000000000000000e+00 2.268588104248046875e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.576491088867187500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.456487894058227539e-01 3.448708496093750000e+02 0.000000000000000000e+00 3.255840454101562500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.455912780761718750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.388037681579589844e+00 3.294154052734375000e+02 0.000000000000000000e+00 4.187248229980468750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.345851440429687500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.103511333465576172e+00 3.830003662109375000e+02 0.000000000000000000e+00 3.390475463867187500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.919882202148437500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.794653892517089844e+00 2.849067382812500000e+02 0.000000000000000000e+00 2.925900268554687500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.614589233398437500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.530643463134765625e+00 4.008860778808593750e+02 0.000000000000000000e+00 2.094819183349609375e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.513421630859375000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.460793018341064453e+00 3.150791931152343750e+02 0.000000000000000000e+00 2.634474487304687500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.914622802734375000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.680665254592895508e+00 3.248892517089843750e+02 0.000000000000000000e+00 2.854430847167968750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.067135925292968750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.806429862976074219e+00 4.465639343261718750e+02 0.000000000000000000e+00 3.876648559570312500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.809302978515625000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.687598586082458496e+00 3.406447753906250000e+02 0.000000000000000000e+00 2.877297363281250000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.374629821777343750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.394947022199630737e-01 3.775259704589843750e+02 0.000000000000000000e+00 2.062086791992187500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.889429626464843750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.660051822662353516e+00 3.421719665527343750e+02 0.000000000000000000e+00 4.201466979980468750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.019135742187500000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.762465000152587891e+00 3.302316894531250000e+02 0.000000000000000000e+00 4.248116149902343750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.527632141113281250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.782990932464599609e+00 3.712680053710937500e+02 0.000000000000000000e+00 3.386796569824218750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.916328125000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.473770737648010254e+00 3.532603149414062500e+02 0.000000000000000000e+00 3.072670288085937500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.293063049316406250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.956765890121459961e-01 3.489532775878906250e+02 0.000000000000000000e+00 4.316730041503906250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.466701049804687500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.081452131271362305e+00 4.551091308593750000e+02 0.000000000000000000e+00 3.393331298828125000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.124592895507812500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.857120037078857422e+00 3.430655212402343750e+02 0.000000000000000000e+00 4.809897460937500000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.640024414062500000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.324754953384399414e+00 2.974575500488281250e+02 0.000000000000000000e+00 3.286126708984375000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.055608520507812500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.757392883300781250e+00 3.521760559082031250e+02 0.000000000000000000e+00 3.003789367675781250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.218269348144531250e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.451350212097167969e+00 3.817183227539062500e+02 0.000000000000000000e+00 3.521766967773437500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.095547790527343750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.385544776916503906e+00 4.491455078125000000e+02 0.000000000000000000e+00 3.264326171875000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.650761108398437500e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.778004169464111328e+00 3.290520324707031250e+02 0.000000000000000000e+00 3.300844421386718750e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.971607666015625000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
